timestamp,city,city_key,model_type,mae,data_points,next_hour_prediction
2026-07-03T22:15:40.302483+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-03T22:15:40.304645+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-03T23:36:12.117449+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1954947963813365,114,22.082974452894966
2026-07-03T23:36:12.120263+00:00,Dodoma,dodoma,ridge_regression,1.6688166907843727,114,17.385482391558398
2026-07-03T23:36:12.122929+00:00,Arusha,arusha,ridge_regression,1.2885793360329285,114,15.063117843378963
2026-07-03T23:36:12.125647+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-03T23:36:12.128358+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-04T01:18:23.571903+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1954947963813365,114,22.082974452894966
2026-07-04T01:18:23.574699+00:00,Dodoma,dodoma,ridge_regression,1.6688166907843727,114,17.385482391558398
2026-07-04T01:18:23.577343+00:00,Arusha,arusha,ridge_regression,1.2885793360329285,114,15.063117843378963
2026-07-04T01:18:23.579964+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-04T01:18:23.582488+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-04T05:06:40.120826+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.203839536708845,115,25.7303790778581
2026-07-04T05:06:40.123502+00:00,Dodoma,dodoma,ridge_regression,1.7297306017935923,115,22.116722310575977
2026-07-04T05:06:40.126069+00:00,Arusha,arusha,ridge_regression,1.3148584506368624,115,17.050427764617467
2026-07-04T05:06:40.128637+00:00,Mwanza,mwanza,ridge_regression,1.4391961632342936,115,24.044680987292523
2026-07-04T05:06:40.131132+00:00,Zanzibar,zanzibar,ridge_regression,0.7692581249770563,115,24.38185646988923
2026-07-04T08:04:49.485404+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.126818085817079,116,28.55828250724369
2026-07-04T08:04:49.488124+00:00,Dodoma,dodoma,ridge_regression,1.6090285029787699,116,26.93402841679232
2026-07-04T08:04:49.490713+00:00,Arusha,arusha,ridge_regression,1.3323324971356496,116,18.83600424551694
2026-07-04T08:04:49.493331+00:00,Mwanza,mwanza,ridge_regression,1.3787984634013823,116,28.98204644847079
2026-07-04T08:04:49.495805+00:00,Zanzibar,zanzibar,ridge_regression,0.8479691913192081,116,26.2826569235415
2026-07-04T10:24:54.027473+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1031291033765211,117,28.386448063444373
2026-07-04T10:24:54.030150+00:00,Dodoma,dodoma,ridge_regression,1.5934034993876676,117,28.708408351226673
2026-07-04T10:24:54.032707+00:00,Arusha,arusha,ridge_regression,1.2794851328584584,117,19.679091457875657
2026-07-04T10:24:54.035255+00:00,Mwanza,mwanza,ridge_regression,1.349767129445941,117,29.673233891211773
2026-07-04T10:24:54.037764+00:00,Zanzibar,zanzibar,ridge_regression,0.8383597698666786,117,26.68993525053916
2026-07-04T11:50:35.007298+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9662170698838345,118,27.599113437895973
2026-07-04T11:50:35.010110+00:00,Dodoma,dodoma,ridge_regression,1.5380282701596892,118,28.18812031132012
2026-07-04T11:50:35.012748+00:00,Arusha,arusha,ridge_regression,1.3115490806258594,118,20.188827907277165
2026-07-04T11:50:35.015292+00:00,Mwanza,mwanza,ridge_regression,1.3180712939558157,118,27.626247318965376
2026-07-04T11:50:35.017886+00:00,Zanzibar,zanzibar,ridge_regression,0.8507280241740137,118,26.216880833226632
2026-07-04T13:16:42.560187+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2259062852450768,119,27.79149800939354
2026-07-04T13:16:42.562935+00:00,Dodoma,dodoma,ridge_regression,1.7961659103835148,119,28.010654524139177
2026-07-04T13:16:42.565579+00:00,Arusha,arusha,ridge_regression,1.1691144161655966,119,21.300186014014425
2026-07-04T13:16:42.568305+00:00,Mwanza,mwanza,ridge_regression,1.4111552572429182,119,28.179142970891366
2026-07-04T13:16:42.570885+00:00,Zanzibar,zanzibar,ridge_regression,0.7884811182241371,119,26.00821929906225
2026-07-04T14:49:02.308690+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5802229456101127,120,27.52341590035386
2026-07-04T14:49:02.311664+00:00,Dodoma,dodoma,ridge_regression,2.554835993824068,120,28.304559670891642
2026-07-04T14:49:02.314438+00:00,Arusha,arusha,ridge_regression,1.4303102813756847,120,20.86007587437309
2026-07-04T14:49:02.317274+00:00,Mwanza,mwanza,ridge_regression,1.9190837096999271,120,28.411312699107985
2026-07-04T14:49:02.320009+00:00,Zanzibar,zanzibar,ridge_regression,0.9221317999960795,120,25.62076352188871
2026-07-04T15:58:46.379279+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5715760288905798,121,26.367332136582483
2026-07-04T15:58:46.382090+00:00,Dodoma,dodoma,ridge_regression,2.7598049038526216,121,26.142585799457848
2026-07-04T15:58:46.384718+00:00,Arusha,arusha,ridge_regression,1.7391211044928696,121,20.462481775013003
2026-07-04T15:58:46.387411+00:00,Mwanza,mwanza,ridge_regression,1.7720440662484134,121,26.75321389195697
2026-07-04T15:58:46.389999+00:00,Zanzibar,zanzibar,ridge_regression,1.0153224362984694,121,24.970771204979542
2026-07-04T17:13:08.224603+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.6154062731982561,122,24.943707266125926
2026-07-04T17:13:08.227108+00:00,Dodoma,dodoma,ridge_regression,2.9151161396768304,122,23.11820505048862
2026-07-04T17:13:08.229418+00:00,Arusha,arusha,ridge_regression,1.772055531313675,122,19.861546030586307
2026-07-04T17:13:08.231694+00:00,Mwanza,mwanza,ridge_regression,1.8272908592767556,122,25.490870038094286
2026-07-04T17:13:08.233941+00:00,Zanzibar,zanzibar,ridge_regression,1.0175403870457123,122,24.354084390114416
2026-07-04T18:13:57.039709+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5463648178189613,123,24.339606233211224
2026-07-04T18:13:57.042629+00:00,Dodoma,dodoma,ridge_regression,2.765291434256381,123,21.4268620259049
2026-07-04T18:13:57.045398+00:00,Arusha,arusha,ridge_regression,1.8672145325366052,123,19.332758301627972
2026-07-04T18:13:57.048085+00:00,Mwanza,mwanza,ridge_regression,1.7256551468392973,123,24.704380944534392
2026-07-04T18:13:57.050750+00:00,Zanzibar,zanzibar,ridge_regression,0.947880292155479,123,24.172641909936846
2026-07-04T19:39:27.624311+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2852189908058722,124,23.600216001007798
2026-07-04T19:39:27.627067+00:00,Dodoma,dodoma,ridge_regression,2.2488222264355344,124,19.908065404634087
2026-07-04T19:39:27.629671+00:00,Arusha,arusha,ridge_regression,1.2645577029820771,124,17.351756846171174
2026-07-04T19:39:27.632331+00:00,Mwanza,mwanza,ridge_regression,1.404264672233612,124,23.616596616962955
2026-07-04T19:39:27.634947+00:00,Zanzibar,zanzibar,ridge_regression,0.6998746342768796,124,23.37896277787451
2026-07-04T20:35:04.623106+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2681876166582557,125,22.87501004315454
2026-07-04T20:35:04.625852+00:00,Dodoma,dodoma,ridge_regression,2.0328251493405487,125,19.12851482716332
2026-07-04T20:35:04.628623+00:00,Arusha,arusha,ridge_regression,1.377724072295369,125,16.705470808312626
2026-07-04T20:35:04.633089+00:00,Mwanza,mwanza,ridge_regression,1.282904171749214,125,22.44301925089766
2026-07-04T20:35:04.637642+00:00,Zanzibar,zanzibar,ridge_regression,0.7059827244392538,125,23.103924851291747
2026-07-04T21:39:59.261191+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2401086407902675,126,22.549721726168187
2026-07-04T21:39:59.263715+00:00,Dodoma,dodoma,ridge_regression,2.0239027224204964,126,18.989551080588537
2026-07-04T21:39:59.266035+00:00,Arusha,arusha,ridge_regression,1.3262156843017616,126,16.208794141009353
2026-07-04T21:39:59.268376+00:00,Mwanza,mwanza,ridge_regression,1.2484771956815437,126,22.12902542873498
2026-07-04T21:39:59.270697+00:00,Zanzibar,zanzibar,ridge_regression,0.6415682206121357,126,22.722442328513676
2026-07-04T22:39:16.163886+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2366322209971088,127,22.14585070022818
2026-07-04T22:39:16.166779+00:00,Dodoma,dodoma,ridge_regression,2.0418122746577287,127,18.4802364972283
2026-07-04T22:39:16.169553+00:00,Arusha,arusha,ridge_regression,1.3178533172520512,127,15.846782184617455
2026-07-04T22:39:16.172276+00:00,Mwanza,mwanza,ridge_regression,1.20703478705014,127,22.276779453445368
2026-07-04T22:39:16.174931+00:00,Zanzibar,zanzibar,ridge_regression,0.6177556863006577,127,22.522541345305363
2026-07-04T23:43:11.649445+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.099367358547937,128,21.75565980695196
2026-07-04T23:43:11.651855+00:00,Dodoma,dodoma,ridge_regression,2.102155477721842,128,18.164003006981872
2026-07-04T23:43:11.654201+00:00,Arusha,arusha,ridge_regression,1.228937928392968,128,15.337850531529956
2026-07-04T23:43:11.656455+00:00,Mwanza,mwanza,ridge_regression,1.2256060737423378,128,22.099778463891855
2026-07-04T23:43:11.658724+00:00,Zanzibar,zanzibar,ridge_regression,0.5659308641745707,128,22.39972040664926
2026-07-05T01:25:39.184278+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9635466404767098,129,22.37217871261213
2026-07-05T01:25:39.187117+00:00,Dodoma,dodoma,ridge_regression,2.125703713584435,129,20.143645351881126
2026-07-05T01:25:39.189756+00:00,Arusha,arusha,ridge_regression,1.1975555289107243,129,15.930792538992462
2026-07-05T01:25:39.192381+00:00,Mwanza,mwanza,ridge_regression,1.278117636982942,129,22.19889242375215
2026-07-05T01:25:39.195010+00:00,Zanzibar,zanzibar,ridge_regression,0.5641897137287147,129,21.990401459130155
2026-07-05T05:35:44.290589+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9358476204581998,130,25.920839710821973
2026-07-05T05:35:44.293437+00:00,Dodoma,dodoma,ridge_regression,2.2601338506629483,130,24.180798956352405
2026-07-05T05:35:44.296125+00:00,Arusha,arusha,ridge_regression,1.177692781318167,130,17.910834493962764
2026-07-05T05:35:44.298746+00:00,Mwanza,mwanza,ridge_regression,1.334548390138278,130,24.05235471644338
2026-07-05T05:35:44.301372+00:00,Zanzibar,zanzibar,ridge_regression,0.6511828307239708,130,24.421293874916064
2026-07-05T08:31:03.419816+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9051891000415672,131,28.818959560380808
2026-07-05T08:31:03.422675+00:00,Dodoma,dodoma,ridge_regression,2.18830701800141,131,29.174031769547483
2026-07-05T08:31:03.425338+00:00,Arusha,arusha,ridge_regression,1.1568850585653667,131,19.538377437344828
2026-07-05T08:31:03.428066+00:00,Mwanza,mwanza,ridge_regression,1.4318042591167606,131,29.24170490099575
2026-07-05T08:31:03.430767+00:00,Zanzibar,zanzibar,ridge_regression,0.7464461724013389,131,25.751688716894005
2026-07-05T10:51:30.742009+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8797731911652427,132,28.449336960044693
2026-07-05T10:51:30.744798+00:00,Dodoma,dodoma,ridge_regression,2.2840746013920055,132,30.02285225748094
2026-07-05T10:51:30.747459+00:00,Arusha,arusha,ridge_regression,1.171014405927569,132,20.77086019306713
2026-07-05T10:51:30.750135+00:00,Mwanza,mwanza,ridge_regression,1.3988376162233895,132,29.70696846435949
2026-07-05T10:51:30.752746+00:00,Zanzibar,zanzibar,ridge_regression,0.7835522876126225,132,25.878010476021256
2026-07-05T12:13:07.563659+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,2.2647149353656255,133,30.609166949256768
2026-07-05T12:13:07.566449+00:00,Dodoma,dodoma,ridge_regression,4.606540587293384,133,33.732235406335604
2026-07-05T12:13:07.569137+00:00,Arusha,arusha,ridge_regression,2.9693793814885376,133,24.582727071935864
2026-07-05T12:13:07.571845+00:00,Mwanza,mwanza,ridge_regression,3.2913862525462316,133,34.01830041639893
2026-07-05T12:13:07.574437+00:00,Zanzibar,zanzibar,ridge_regression,0.6775192098706957,133,27.13472074832139
2026-07-05T14:10:21.320801+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.8616484187149633,134,28.27666030537914
2026-07-05T14:10:21.323567+00:00,Dodoma,dodoma,ridge_regression,4.861832759411448,134,31.536481657421394
2026-07-05T14:10:21.326218+00:00,Arusha,arusha,ridge_regression,3.69470951333601,134,25.268978466761567
2026-07-05T14:10:21.328876+00:00,Mwanza,mwanza,ridge_regression,2.852471610255274,134,32.36333218692522
2026-07-05T14:10:21.331534+00:00,Zanzibar,zanzibar,ridge_regression,0.747361900969064,134,26.319164070209666
2026-07-05T15:37:49.276031+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.4499123268597964,135,26.625622133040036
2026-07-05T15:37:49.278836+00:00,Dodoma,dodoma,ridge_regression,4.804694459962195,135,29.005948903774375
2026-07-05T15:37:49.281509+00:00,Arusha,arusha,ridge_regression,3.8021971334831757,135,23.718208098314435
2026-07-05T15:37:49.284116+00:00,Mwanza,mwanza,ridge_regression,2.7078457145778447,135,29.969451540324656
2026-07-05T15:37:49.286740+00:00,Zanzibar,zanzibar,ridge_regression,0.677770843266245,135,25.086244333467388
2026-07-05T16:43:39.862139+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1110013955541118,136,25.143985967591764
2026-07-05T16:43:39.865024+00:00,Dodoma,dodoma,ridge_regression,4.29762567755355,136,26.451216026094535
2026-07-05T16:43:39.867767+00:00,Arusha,arusha,ridge_regression,3.2854326068169533,136,22.2065385758119
2026-07-05T16:43:39.870484+00:00,Mwanza,mwanza,ridge_regression,2.2762079042523005,136,28.052055973611107
2026-07-05T16:43:39.873118+00:00,Zanzibar,zanzibar,ridge_regression,0.4117667713696273,136,24.0681415561696
2026-07-05T17:47:25.523535+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.144322273126885,137,24.423797086148706
2026-07-05T17:47:25.526268+00:00,Dodoma,dodoma,ridge_regression,4.4316824757157285,137,25.171220360155893
2026-07-05T17:47:25.528904+00:00,Arusha,arusha,ridge_regression,3.339757819995344,137,21.765153249954295
2026-07-05T17:47:25.531512+00:00,Mwanza,mwanza,ridge_regression,2.303916763872258,137,27.13289903770524
2026-07-05T17:47:25.534110+00:00,Zanzibar,zanzibar,ridge_regression,0.3994944422553406,137,23.598473388472456
2026-07-05T19:11:52.826148+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9582392725048186,138,23.478421336562832
2026-07-05T19:11:52.829047+00:00,Dodoma,dodoma,ridge_regression,3.812825576054464,138,22.4499193042944
2026-07-05T19:11:52.831770+00:00,Arusha,arusha,ridge_regression,3.020952673147336,138,20.135790480215533
2026-07-05T19:11:52.834507+00:00,Mwanza,mwanza,ridge_regression,1.8819893683214237,138,25.202227708286742
2026-07-05T19:11:52.837133+00:00,Zanzibar,zanzibar,ridge_regression,0.3832988246373881,138,22.99115864372674
2026-07-05T20:31:21.063479+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.882491488963205,139,23.166062205263994
2026-07-05T20:31:21.066455+00:00,Dodoma,dodoma,ridge_regression,3.3047241811419354,139,21.232205882192783
2026-07-05T20:31:21.069292+00:00,Arusha,arusha,ridge_regression,3.0221933064957285,139,19.32425275216479
2026-07-05T20:31:21.072141+00:00,Mwanza,mwanza,ridge_regression,1.6077709983392394,139,24.098388557695504
2026-07-05T20:31:21.074847+00:00,Zanzibar,zanzibar,ridge_regression,0.3886739667282108,139,22.948919317398264
2026-07-05T21:40:38.081935+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8767392476531597,140,23.34612936396303
2026-07-05T21:40:38.084652+00:00,Dodoma,dodoma,ridge_regression,3.1142678462741977,140,20.884499465571647
2026-07-05T21:40:38.087205+00:00,Arusha,arusha,ridge_regression,2.702305426130212,140,18.461279546140627
2026-07-05T21:40:38.089634+00:00,Mwanza,mwanza,ridge_regression,1.4438443473805427,140,22.460152320257933
2026-07-05T21:40:38.091958+00:00,Zanzibar,zanzibar,ridge_regression,0.3925104950984824,140,23.353810391170356
2026-07-05T22:39:42.868935+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8184280669548147,141,22.974292591365288
2026-07-05T22:39:42.871765+00:00,Dodoma,dodoma,ridge_regression,3.0489987145055797,141,20.218468097466584
2026-07-05T22:39:42.874473+00:00,Arusha,arusha,ridge_regression,2.249598085834117,141,17.559827659628684
2026-07-05T22:39:42.877148+00:00,Mwanza,mwanza,ridge_regression,1.525883754288591,141,22.13581963228397
2026-07-05T22:39:42.879763+00:00,Zanzibar,zanzibar,ridge_regression,0.39266279978441493,141,23.24745102633774
2026-07-05T23:44:26.138870+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8238027057275896,142,23.0016915465912
2026-07-05T23:44:26.141699+00:00,Dodoma,dodoma,ridge_regression,3.089325244952511,142,20.039055213340717
2026-07-05T23:44:26.144387+00:00,Arusha,arusha,ridge_regression,2.2499508297580677,142,17.390874702565334
2026-07-05T23:44:26.147044+00:00,Mwanza,mwanza,ridge_regression,1.5124332673229144,142,21.950686215267904
2026-07-05T23:44:26.149683+00:00,Zanzibar,zanzibar,ridge_regression,0.38093473681468554,142,23.278059264028066
2026-07-06T01:26:25.914210+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7478168871674968,143,24.06527899308845
2026-07-06T01:26:25.917129+00:00,Dodoma,dodoma,ridge_regression,2.888384652592742,143,22.081318338050025
2026-07-06T01:26:25.919890+00:00,Arusha,arusha,ridge_regression,1.9634159703951184,143,18.20670980600597
2026-07-06T01:26:25.922837+00:00,Mwanza,mwanza,ridge_regression,1.6302172732875866,143,22.613701922545363
2026-07-06T01:26:25.925471+00:00,Zanzibar,zanzibar,ridge_regression,0.39498883656562256,143,23.60135286291341
2026-07-06T05:55:54.697835+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8301091388533544,144,27.656391073735747
2026-07-06T05:55:54.700368+00:00,Dodoma,dodoma,ridge_regression,2.8090103191170557,144,26.213801677673533
2026-07-06T05:55:54.702609+00:00,Arusha,arusha,ridge_regression,2.049270040451236,144,21.091122344535062
2026-07-06T05:55:54.704888+00:00,Mwanza,mwanza,ridge_regression,1.3318077821257484,144,24.353539119800434
2026-07-06T05:55:54.707082+00:00,Zanzibar,zanzibar,ridge_regression,0.36895822896306346,144,25.79882125552146
2026-07-06T10:15:42.886657+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0272146787441585,145,30.384462724685314
2026-07-06T10:15:42.889695+00:00,Dodoma,dodoma,ridge_regression,2.783179420856897,145,31.62660083885475
2026-07-06T10:15:42.892495+00:00,Arusha,arusha,ridge_regression,1.8880078075037894,145,24.70899683156626
2026-07-06T10:15:42.895249+00:00,Mwanza,mwanza,ridge_regression,2.341837340896058,145,32.00876921994633
2026-07-06T10:15:42.897893+00:00,Zanzibar,zanzibar,ridge_regression,0.41403856603386474,145,27.855618585662413
2026-07-06T14:06:06.088795+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9848441118392659,146,27.080764573385032
2026-07-06T14:06:06.091820+00:00,Dodoma,dodoma,ridge_regression,2.667438013075457,146,28.343681539056057
2026-07-06T14:06:06.094619+00:00,Arusha,arusha,ridge_regression,1.4793131107949296,146,23.0008922189394
2026-07-06T14:06:06.097494+00:00,Mwanza,mwanza,ridge_regression,2.150240153887611,146,28.139827967992005
2026-07-06T14:06:06.100335+00:00,Zanzibar,zanzibar,ridge_regression,0.4302064790565551,146,25.706569065036955
2026-07-06T17:15:37.938173+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0280414605574582,147,25.106859317939563
2026-07-06T17:15:37.940847+00:00,Dodoma,dodoma,ridge_regression,2.859979463941477,147,23.576094074906273
2026-07-06T17:15:37.943318+00:00,Arusha,arusha,ridge_regression,1.5600324143997453,147,19.999878919413028
2026-07-06T17:15:37.945683+00:00,Mwanza,mwanza,ridge_regression,2.219893081024424,147,26.327182572179943
2026-07-06T17:15:37.948023+00:00,Zanzibar,zanzibar,ridge_regression,0.42608523192256853,147,24.75158360698341
2026-07-06T19:14:27.105272+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0013674971583326,148,24.774612592450403
2026-07-06T19:14:27.108131+00:00,Dodoma,dodoma,ridge_regression,2.6673072141624785,148,21.510674971458435
2026-07-06T19:14:27.110904+00:00,Arusha,arusha,ridge_regression,1.442492549669518,148,18.615299203428147
2026-07-06T19:14:27.113621+00:00,Mwanza,mwanza,ridge_regression,1.5419674679534126,148,24.695719350929405
2026-07-06T19:14:27.116288+00:00,Zanzibar,zanzibar,ridge_regression,0.3937885639148464,148,23.92028497749113
2026-07-06T21:02:30.313479+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8833582592006498,149,23.876290379707186
2026-07-06T21:02:30.316445+00:00,Dodoma,dodoma,ridge_regression,2.577291660830377,149,20.94934753777075
2026-07-06T21:02:30.319282+00:00,Arusha,arusha,ridge_regression,1.4310745334373498,149,17.348424686141882
2026-07-06T21:02:30.322111+00:00,Mwanza,mwanza,ridge_regression,1.4434209784321743,149,22.3667702613978
2026-07-06T21:02:30.324893+00:00,Zanzibar,zanzibar,ridge_regression,0.4440457831324077,149,23.804046848165584
2026-07-06T22:36:41.720357+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7878053335741535,150,23.507200592253024
2026-07-06T22:36:41.723460+00:00,Dodoma,dodoma,ridge_regression,2.48590684893176,150,20.27028150545587
2026-07-06T22:36:41.726394+00:00,Arusha,arusha,ridge_regression,0.9897348258584086,150,16.248447316825352
2026-07-06T22:36:41.729220+00:00,Mwanza,mwanza,ridge_regression,1.098345065152136,150,21.227046808402374
2026-07-06T22:36:41.731965+00:00,Zanzibar,zanzibar,ridge_regression,0.5268943620818394,150,23.428172719233213
2026-07-06T23:44:40.537526+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7257146338479223,151,23.27924900876118
2026-07-06T23:44:40.540369+00:00,Dodoma,dodoma,ridge_regression,2.2064458259317017,151,19.720387942931666
2026-07-06T23:44:40.543108+00:00,Arusha,arusha,ridge_regression,0.7058597606276309,151,15.806949545610099
2026-07-06T23:44:40.545845+00:00,Mwanza,mwanza,ridge_regression,0.8892124008330319,151,20.696340870221064
2026-07-06T23:44:40.548551+00:00,Zanzibar,zanzibar,ridge_regression,0.6232415000250929,151,23.363427116748188
2026-07-07T01:25:47.686830+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7287803227960159,152,24.083443810753735
2026-07-07T01:25:47.689769+00:00,Dodoma,dodoma,ridge_regression,2.239153636157507,152,21.70104992026524
2026-07-07T01:25:47.692584+00:00,Arusha,arusha,ridge_regression,0.709120721433517,152,16.307363489813184
2026-07-07T01:25:47.695438+00:00,Mwanza,mwanza,ridge_regression,0.8829907385552265,152,21.403864719070988
2026-07-07T01:25:47.698204+00:00,Zanzibar,zanzibar,ridge_regression,0.6527038027098258,152,23.736664131870125
2026-07-07T05:34:38.083040+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7002417267594077,153,26.891760771091324
2026-07-07T05:34:38.085661+00:00,Dodoma,dodoma,ridge_regression,1.9022929310201364,153,24.88284283091834
2026-07-07T05:34:38.088108+00:00,Arusha,arusha,ridge_regression,0.6786315806643526,153,17.984838608201514
2026-07-07T05:34:38.090586+00:00,Mwanza,mwanza,ridge_regression,0.8674499254577618,153,22.3761706569788
2026-07-07T05:34:38.092991+00:00,Zanzibar,zanzibar,ridge_regression,0.6884557266345539,153,24.813541568756737
2026-07-07T08:54:30.362283+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7539432528187252,154,28.641958575420453
2026-07-07T08:54:30.365229+00:00,Dodoma,dodoma,ridge_regression,1.82017488757037,154,29.223302037913747
2026-07-07T08:54:30.368023+00:00,Arusha,arusha,ridge_regression,0.7246836428462081,154,21.026272232509623
2026-07-07T08:54:30.370791+00:00,Mwanza,mwanza,ridge_regression,0.958189920207856,154,26.795839434292706
2026-07-07T08:54:30.373487+00:00,Zanzibar,zanzibar,ridge_regression,0.6803829297976034,154,26.573178511012408
2026-07-07T11:45:01.209389+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8440653386104541,155,28.581332524617007
2026-07-07T11:45:01.212271+00:00,Dodoma,dodoma,ridge_regression,1.8690248419754083,155,30.135332873429732
2026-07-07T11:45:01.215032+00:00,Arusha,arusha,ridge_regression,0.7198347272447813,155,22.076523158012087
2026-07-07T11:45:01.217778+00:00,Mwanza,mwanza,ridge_regression,0.9999660519915797,155,28.18671772932964
2026-07-07T11:45:01.220501+00:00,Zanzibar,zanzibar,ridge_regression,0.7431463861334071,155,26.30176619657731
2026-07-07T12:15:56.680390+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9248782244988264,156,28.972308324705455
2026-07-07T12:15:56.685721+00:00,Dodoma,dodoma,ridge_regression,1.9560476418759947,156,29.58690344568131
2026-07-07T12:15:56.690746+00:00,Arusha,arusha,ridge_regression,0.6916134908803094,156,22.140034228834413
2026-07-07T12:15:56.756165+00:00,Mwanza,mwanza,ridge_regression,1.0212968935290967,156,27.047781762704368
2026-07-07T12:15:56.761389+00:00,Zanzibar,zanzibar,ridge_regression,0.8022817176836107,156,25.718511710117422
2026-07-07T12:20:08.471724+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9248782244988264,156,28.972308324705455
2026-07-07T12:20:08.477188+00:00,Dodoma,dodoma,ridge_regression,1.9726368857449106,157,29.58690344568131
2026-07-07T12:20:08.482217+00:00,Arusha,arusha,ridge_regression,0.6743766389413752,157,22.140034228834413
2026-07-07T12:20:08.487354+00:00,Mwanza,mwanza,ridge_regression,1.003513185521801,157,27.047781762704368
2026-07-07T12:20:08.492374+00:00,Zanzibar,zanzibar,ridge_regression,0.8215389049471673,157,25.718511710117422
2026-07-07T12:35:08.789851+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0326104151302835,157,28.499905623145487
2026-07-07T12:35:08.795237+00:00,Dodoma,dodoma,ridge_regression,2.047455422501175,158,29.577851115897754
2026-07-07T12:35:08.857420+00:00,Arusha,arusha,ridge_regression,0.6712013032744066,158,22.166713901088492
2026-07-07T12:35:08.863309+00:00,Mwanza,mwanza,ridge_regression,0.9973420268032668,158,26.996887041652805
2026-07-07T12:35:08.869087+00:00,Zanzibar,zanzibar,ridge_regression,0.835508489930684,158,26.307733913457845
2026-07-07T12:50:08.567518+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0326104151302835,157,28.499905623145487
2026-07-07T12:50:08.572883+00:00,Dodoma,dodoma,ridge_regression,2.0682348104367323,159,29.480867071789763
2026-07-07T12:50:08.577991+00:00,Arusha,arusha,ridge_regression,0.6719530772908875,159,22.17394033998029
2026-07-07T12:50:08.583027+00:00,Mwanza,mwanza,ridge_regression,0.9568406284250367,159,26.86070691576166
2026-07-07T12:50:08.588604+00:00,Zanzibar,zanzibar,ridge_regression,0.8782577594506059,159,26.26736508377986
2026-07-07T13:05:07.792055+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1512540610875015,158,28.131573645403808
2026-07-07T13:05:07.797663+00:00,Dodoma,dodoma,ridge_regression,2.0862043077099433,160,28.489117247952663
2026-07-07T13:05:07.803069+00:00,Arusha,arusha,ridge_regression,0.6645137611996568,160,21.855754920073476
